!!id a e inc node peri ma epoch H
ekbo1 399.552283383638 0.895841642603852 17.2873 160.004484620677 79.4698462724678 139.035593759613 53157.00 8.9542 
ekbo2 464.597279244165 0.890825913730525 40.2762 349.797269261096 207.518375453319 227.372298125415 53157.00 8.9689 
ekbo3 374.78648683324 0.858865988069852 8.6939 108.291957323959 267.498422952648 260.039218127533 53157.00 8.9579 
ekbo4 421.938047021438 0.897596404926001 20.2034 39.0686806894534 228.521552121713 32.703660145382 53157.00 8.9387 
ekbo5 225.035913053986 0.766829816855583 8.1912 266.681677869541 304.81095386851 3.58722005217032 53157.00 8.4394 
ekbo6 480.763042015722 0.882496753313458 7.5594 135.213429545045 346.367004361344 150.406438406581 53157.00 7.4956 
ekbo7 300.163447909045 0.826463584786047 25.4790 204.707688070606 11.5394686982056 78.4828111527762 53157.00 8.8928 
ekbo8 591.633310281775 0.913488809744328 12.1709 346.050977949806 68.2316804307956 357.960736140897 53157.00 8.8930 
ekbo9 514.127251107078 0.906957197717466 25.5634 118.617162752431 309.708949146717 129.498345796092 53157.00 7.5577 
ekbo10 323.631077847135 0.832367466378908 5.8855 242.503450434887 136.642198458554 220.091574317327 53157.00 7.8057 
ekbo11 440.832413103007 0.879865250526986 16.5067 349.27821517773 7.71242171847902 278.832541366881 53157.00 8.4906 
ekbo12 423.547583706324 0.902153079463388 38.6029 59.7484486942476 215.256618701932 187.521674793564 53157.00 8.0018 
ekbo13 443.2968776006 0.904228942091499 49.9413 178.191809265181 137.929466360157 114.445896113447 53157.00 8.4183 
ekbo14 444.402178672975 0.885534872835781 15.4786 10.1111441499593 192.160422507881 266.348830453946 53157.00 8.9741 
ekbo15 576.97449441239 0.910024241059676 7.9631 152.814187414733 56.9274899245424 243.322542800871 53157.00 7.2914 
ekbo16 255.116070548963 0.795352938558353 14.8701 22.4865371304519 210.396661719981 246.860267577307 53157.00 6.8600 
ekbo17 408.387863318764 0.891001506558292 16.4172 186.631052298301 150.263894653701 127.277513885826 53157.00 8.6934 
ekbo18 482.166625601354 0.91498953537749 40.4855 295.225733084199 63.9570702263541 290.339126401384 53157.00 8.3566 
ekbo19 595.781739596537 0.919449356404309 24.7798 133.065321747825 356.095261233623 24.8261549140759 53157.00 8.7471 
ekbo20 183.725172295586 0.778058811437193 26.7721 269.610747800911 310.488826820433 99.2812154496501 53157.00 8.2259 
ekbo21 557.378742643152 0.898306823095695 21.3887 358.959927271322 79.6947714537806 334.353400267396 53157.00 8.3591 
ekbo22 330.788887306745 0.831929576770506 6.4109 354.068198305495 58.3680147714864 129.066302521509 53157.00 8.7779 
ekbo23 452.868283699646 0.87307773343944 15.2092 211.967324886779 163.647059605825 340.448719702124 53157.00 8.5065 
ekbo24 443.410254746456 0.895319157805519 12.8207 278.108308177316 90.4409305279373 226.010317869073 53157.00 7.8335 
ekbo25 549.116159371678 0.912673743374214 23.8485 350.050831163288 48.3083197227855 321.751335954517 53157.00 8.8038 
ekbo26 574.402817477001 0.904313375507888 27.3351 28.5116115955874 301.559981845193 318.796381267083 53157.00 8.7239 
ekbo27 321.009345223093 0.846406560110331 18.5742 189.603607679323 70.6893401252294 53.7933177478507 53157.00 8.3107 
ekbo28 285.883480690072 0.827795155354794 6.7712 305.681804335568 256.549468777004 89.5429217048293 53157.00 7.0858 
ekbo29 443.405695712881 0.889658792905778 17.5516 20.0678133369931 156.571738102133 2.97360277064513 53157.00 8.4940 
ekbo30 336.427412673972 0.865367773136227 14.7144 47.2862692830513 165.527645882154 45.7236071031137 53157.00 8.5631 
ekbo31 154.58899737104 0.6733603636272 24.3058 323.025455759537 201.852801607436 348.762421196674 53157.00 8.8514 
ekbo32 418.026902516463 0.880524801057589 25.6455 352.507007500127 304.896438120308 239.111036914843 53157.00 8.7424 
ekbo33 527.512366179319 0.887030008289551 35.7524 29.0664312674247 98.1973756731482 299.984374978757 53157.00 8.7946 
ekbo34 363.329453258629 0.855353745635476 4.1733 276.289519608283 356.951234799321 279.394749181675 53157.00 8.1605 
ekbo35 562.804583574821 0.898420016270395 9.7894 47.9878025226395 196.325880811295 357.189746569663 53157.00 8.2584 
ekbo36 164.54427380388 0.673882465369472 6.2126 180.12955187333 18.2883566678609 179.939126697361 53157.00 7.5595 
ekbo37 228.551464952013 0.794920300402884 19.1470 13.5772065290425 91.0713246761999 64.2918003682803 53157.00 8.3639 
ekbo38 371.41596776842 0.889877695142352 12.6918 77.2291902519403 110.387927074246 333.92783963705 53157.00 8.9887 
ekbo39 224.504328447358 0.762293811400158 34.4360 76.4076589458261 241.911688084546 11.1026022903846 53157.00 8.6181 
ekbo40 375.889637606701 0.887802508838953 20.4996 59.1995394485569 246.013884369478 344.325309558387 53157.00 8.4856 
ekbo41 382.525975612566 0.857376284191086 18.7842 57.4100486718831 291.825557546131 10.6595050795528 53157.00 6.2992 
ekbo42 429.62120094172 0.891209142574075 31.3476 115.298791457138 137.967498992222 37.6628692449519 53157.00 8.2317 
ekbo43 262.495823553755 0.77621285223412 23.1998 39.477651503318 324.975062681283 129.597307295774 53157.00 8.2306 
ekbo44 306.094571499023 0.845633078016708 16.4273 119.892347945522 269.881165153369 270.203881879496 53157.00 8.6277 
ekbo45 589.874914065863 0.908126088750385 4.8777 27.5182414231446 169.400831545842 208.301695826088 53157.00 8.8745 
ekbo46 153.725643086664 0.679293978415265 29.6671 308.757505380785 69.1165922556951 317.817783722801 53157.00 8.0305 
ekbo47 405.383595033147 0.880624007376337 7.9834 276.532066933564 59.2350795536008 139.895370626661 53157.00 8.6921 
ekbo48 580.443156012883 0.90849288106423 4.4398 296.425716101725 152.903880865303 355.03699461943 53157.00 7.4763 
ekbo49 186.730357129098 0.69122684096761 19.0188 124.530269488785 237.827497609957 95.6234611534381 53157.00 8.6741 
ekbo50 593.655959314412 0.927577393749325 32.2620 295.73868642075 319.010685284218 257.876230637497 53157.00 8.8361 
ekbo51 203.257090294834 0.752206065438947 28.9224 66.7563634075424 209.515840640512 119.98762995021 53157.00 8.8980 
ekbo52 478.869674577347 0.904139825347799 21.3809 331.190388805998 57.1125814156952 288.593309238012 53157.00 8.3880 
ekbo53 206.938338767252 0.783109947499826 4.8452 125.59746759881 42.5133922468628 330.37735213321 53157.00 8.0789 
ekbo54 389.692856924973 0.896850964547347 17.9948 141.532502783153 289.737427949181 57.3117112328133 53157.00 8.3235 
ekbo55 567.795606863822 0.900904986310352 28.1013 131.567344219376 26.4275450541406 22.3440120544572 53157.00 8.4057 
ekbo56 491.785390039788 0.906225825331066 16.1473 36.4220354683447 235.876699536105 181.969828292167 53157.00 8.5699 
ekbo57 324.985351436126 0.816141852763157 15.1850 121.741758840321 205.267474989931 156.30791493182 53157.00 8.5058 
ekbo58 540.568813572066 0.922193795197906 9.8272 143.801758977885 42.9635016848749 1.98890599050557 53157.00 8.5659 
ekbo59 413.179631091981 0.855234706600983 21.6984 90.0091649739983 308.768466596436 28.5695629742222 53157.00 8.7528 
ekbo60 382.115365958603 0.853973820367435 11.4118 94.4386210846555 23.5593345720341 22.2951579214903 53157.00 8.5286 
ekbo61 555.899199576516 0.895339758202571 15.8074 68.2721792540244 94.4251114376301 171.861615515824 53157.00 8.8339 
